task_id	embedding_root	model	variant	feature	classifier	reducer	components	output	train_target	evaluation_target
174	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_short	full_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_short_full_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
175	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_short	full_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_short_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
176	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_short	cls	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_short_cls_logistic_none_0.json	event_return_3d	next_day_return
177	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_short	cls	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_short_cls_linear_svm_none_0.json	event_return_3d	next_day_return
178	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_short	cls	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_short_cls_sgd_none_0.json	event_return_3d	next_day_return
179	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_short	cls	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_short_cls_simple_mlp_none_0.json	event_return_3d	next_day_return
180	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_short	cls	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_short_cls_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
181	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_short	full_max	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_short_full_max_logistic_none_0.json	event_return_3d	next_day_return
182	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_short	full_max	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_short_full_max_linear_svm_none_0.json	event_return_3d	next_day_return
183	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_short	full_max	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_short_full_max_sgd_none_0.json	event_return_3d	next_day_return
184	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_short	full_max	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_short_full_max_simple_mlp_none_0.json	event_return_3d	next_day_return
185	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_short	full_max	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_short_full_max_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
186	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
187	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_body_mean_sgd_none_0.json	event_return_3d	next_day_return
188	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
189	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
190	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	title_body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_title_body_mean_logistic_none_0.json	event_return_3d	next_day_return
191	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	title_body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_title_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
192	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	title_body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_title_body_mean_sgd_none_0.json	event_return_3d	next_day_return
193	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	title_body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_title_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
194	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	title_body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
195	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	full_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_full_mean_linear_svm_none_0.json	event_return_3d	next_day_return
196	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	full_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_full_mean_sgd_none_0.json	event_return_3d	next_day_return
197	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	full_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_full_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
198	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	full_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
199	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	cls	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_cls_logistic_none_0.json	event_return_3d	next_day_return
200	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	cls	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_cls_linear_svm_none_0.json	event_return_3d	next_day_return
201	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	cls	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_cls_sgd_none_0.json	event_return_3d	next_day_return
202	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	cls	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_cls_simple_mlp_none_0.json	event_return_3d	next_day_return
203	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	cls	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_cls_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
204	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	full_max	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_full_max_logistic_none_0.json	event_return_3d	next_day_return
205	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	full_max	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_full_max_linear_svm_none_0.json	event_return_3d	next_day_return
206	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	full_max	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_full_max_sgd_none_0.json	event_return_3d	next_day_return
207	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	full_max	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_full_max_simple_mlp_none_0.json	event_return_3d	next_day_return
208	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	long	full_max	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_long_full_max_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
209	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
210	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_body_mean_sgd_none_0.json	event_return_3d	next_day_return
211	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
212	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
213	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	title_body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_title_body_mean_logistic_none_0.json	event_return_3d	next_day_return
214	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	title_body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_title_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
215	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	title_body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_title_body_mean_sgd_none_0.json	event_return_3d	next_day_return
216	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	title_body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_title_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
217	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	title_body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
218	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	full_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_full_mean_linear_svm_none_0.json	event_return_3d	next_day_return
219	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	full_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_full_mean_sgd_none_0.json	event_return_3d	next_day_return
220	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	full_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_full_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
221	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	full_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
222	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	cls	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_cls_logistic_none_0.json	event_return_3d	next_day_return
223	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	cls	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_cls_linear_svm_none_0.json	event_return_3d	next_day_return
224	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	cls	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_cls_sgd_none_0.json	event_return_3d	next_day_return
225	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	cls	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_cls_simple_mlp_none_0.json	event_return_3d	next_day_return
226	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	cls	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_cls_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
227	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	full_max	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_full_max_logistic_none_0.json	event_return_3d	next_day_return
228	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	full_max	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_full_max_linear_svm_none_0.json	event_return_3d	next_day_return
229	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	full_max	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_full_max_sgd_none_0.json	event_return_3d	next_day_return
230	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	full_max	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_full_max_simple_mlp_none_0.json	event_return_3d	next_day_return
231	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	bge_m3	masked_long	full_max	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/bge_m3_masked_long_full_max_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
232	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_body_mean_logistic_none_0.json	event_return_3d	next_day_return
233	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
234	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_body_mean_sgd_none_0.json	event_return_3d	next_day_return
235	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
236	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
237	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	title_body_mean	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_title_body_mean_logistic_none_0.json	event_return_3d	next_day_return
238	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	title_body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_title_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
239	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	title_body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_title_body_mean_sgd_none_0.json	event_return_3d	next_day_return
240	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	title_body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_title_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
241	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	title_body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_title_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
242	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	full_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_full_mean_linear_svm_none_0.json	event_return_3d	next_day_return
243	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	full_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_full_mean_sgd_none_0.json	event_return_3d	next_day_return
244	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	full_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_full_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
245	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	full_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_full_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
246	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	cls	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_cls_logistic_none_0.json	event_return_3d	next_day_return
247	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	cls	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_cls_linear_svm_none_0.json	event_return_3d	next_day_return
248	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	cls	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_cls_sgd_none_0.json	event_return_3d	next_day_return
249	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	cls	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_cls_simple_mlp_none_0.json	event_return_3d	next_day_return
250	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	cls	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_cls_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
251	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	full_max	logistic	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_full_max_logistic_none_0.json	event_return_3d	next_day_return
252	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	full_max	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_full_max_linear_svm_none_0.json	event_return_3d	next_day_return
253	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	full_max	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_full_max_sgd_none_0.json	event_return_3d	next_day_return
254	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	full_max	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_full_max_simple_mlp_none_0.json	event_return_3d	next_day_return
255	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	plain	full_max	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_plain_full_max_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
256	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	body_mean	linear_svm	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_body_mean_linear_svm_none_0.json	event_return_3d	next_day_return
257	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	body_mean	sgd	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_body_mean_sgd_none_0.json	event_return_3d	next_day_return
258	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	body_mean	simple_mlp	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_body_mean_simple_mlp_none_0.json	event_return_3d	next_day_return
259	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/embeddings	ckip_bert	short	body_mean	hist_gradient_boosting	none	0	/mnt/lustre3/home/gaozh/news_content_quality_20260812/cninfo_method_v1/prompt_embedding_classification/classification/ckip_bert_short_body_mean_hist_gradient_boosting_none_0.json	event_return_3d	next_day_return
